Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"takeScreenshot(screenshotFolderPath + ""information_before.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:11,01-11-2024 16:02:11,0.737s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Edit""))",Chrome 130.0.0.0,,,01-11-2024 16:02:11,01-11-2024 16:02:12,0.286s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Address_address1""))",Chrome 130.0.0.0,,,01-11-2024 16:02:12,01-11-2024 16:02:12,0.808s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Apartment, suite, etc. (optional)_address2""), ""abc"")",Chrome 130.0.0.0,,,01-11-2024 16:02:12,01-11-2024 16:02:13,0.721s,PASSED
"takeScreenshot(screenshotFolderPath + ""changed.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:13,01-11-2024 16:02:14,0.351s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Save""))",Chrome 130.0.0.0,,,01-11-2024 16:02:14,01-11-2024 16:02:14,0.318s,PASSED
"takeScreenshot(screenshotFolderPath + ""information_after.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:14,01-11-2024 16:02:16,2.346s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/a_Threads""))",Chrome 130.0.0.0,,,01-11-2024 16:02:16,01-11-2024 16:02:17,1.219s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:02:17,01-11-2024 16:02:18,0.653s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/6 Checkout/TC-Verify Shipping method,Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:04:43,2m - 25.023s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:18,0.001s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:18,0.003s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:18,0.001s,PASSED
"screenshotFolderPath = ""screenshots/checkout_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:18,0.001s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:18,0.001s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:02:18,01-11-2024 16:02:50,31.793s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:50,01-11-2024 16:02:52,1.738s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:02:52,01-11-2024 16:02:52,0.253s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:02:52,01-11-2024 16:02:54,1.980s,PASSED
"takeScreenshot(screenshotFolderPath + ""item.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:54,01-11-2024 16:02:56,2.192s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,01-11-2024 16:02:56,01-11-2024 16:02:56,0.239s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,01-11-2024 16:02:56,01-11-2024 16:02:57,0.560s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:57,01-11-2024 16:03:02,4.507s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/path""))",Chrome 130.0.0.0,,,01-11-2024 16:03:02,01-11-2024 16:03:34,32.306s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Choose a shipping method_shipping_methods""))",Chrome 130.0.0.0,,,01-11-2024 16:03:34,01-11-2024 16:04:06,31.675s,PASSED
"takeScreenshot(screenshotFolderPath + ""shipping_method1.png"")",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.330s,PASSED
"product1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.254s,PASSED
println($product1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
"product1 = product1.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
productPrice1 = Float.parseFloat(product1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
println($productPrice1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.002s,PASSED
"shipping1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.00""))",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.239s,PASSED
println($shipping1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
"shipping1 = shipping1.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
shippingPrice1 = Float.parseFloat(shipping1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.001s,PASSED
println($shippingPrice1),Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:06,0.000s,PASSED
"tax1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,01-11-2024 16:04:06,01-11-2024 16:04:07,0.240s,PASSED
println($tax1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
"tax1 = tax1.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
taxPrice1 = Float.parseFloat(tax1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
println($taxPrice1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
priceTotal1 = productPrice1 + shippingPrice1 + taxPrice1,Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.002s,PASSED
"total1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_76.08""))",Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.261s,PASSED
println($total1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.000s,PASSED
"total1 = total1.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.000s,PASSED
totalPrice1 = Float.parseFloat(total1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
println($totalPrice1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.001s,PASSED
if (priceTotal1 == totalPrice1),Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:07,0.002s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_10.00_shipping_methods""))",Chrome 130.0.0.0,,,01-11-2024 16:04:07,01-11-2024 16:04:39,31.770s,PASSED
"takeScreenshot(screenshotFolderPath + ""shipping_method2.png"")",Chrome 130.0.0.0,,,01-11-2024 16:04:39,01-11-2024 16:04:40,1.737s,PASSED
"product2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,01-11-2024 16:04:40,01-11-2024 16:04:41,1.049s,PASSED
println($product2),Chrome 130.0.0.0,,,01-11-2024 16:04:41,01-11-2024 16:04:41,0.001s,PASSED
"product2 = product2.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:41,01-11-2024 16:04:41,0.001s,PASSED
productPrice2 = Float.parseFloat(product2),Chrome 130.0.0.0,,,01-11-2024 16:04:41,01-11-2024 16:04:41,0.002s,PASSED
println($productPrice2),Chrome 130.0.0.0,,,01-11-2024 16:04:41,01-11-2024 16:04:41,0.000s,PASSED
"shipping2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_25.00""))",Chrome 130.0.0.0,,,01-11-2024 16:04:41,01-11-2024 16:04:42,0.235s,PASSED
println($shipping2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.002s,PASSED
"shipping2 = shipping2.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
shippingPrice2 = Float.parseFloat(shipping2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.000s,PASSED
println($shippingPrice2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.002s,PASSED
"tax2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.534s,PASSED
println($tax2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
"tax2 = tax2.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
taxPrice2 = Float.parseFloat(tax2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
println($taxPrice2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
priceTotal2 = productPrice2 + shippingPrice2 + taxPrice2,Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
"total2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_91.08""))",Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.233s,PASSED
println($total2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
"total2 = total2.replace(""₹"", """")",Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.000s,PASSED
totalPrice2 = Float.parseFloat(total2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
println($totalPrice2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
if (priceTotal2 == totalPrice2),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:42,0.001s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:04:42,01-11-2024 16:04:43,0.640s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/7 My Account/TC-165-Verify Edit Address,Chrome 130.0.0.0,,,01-11-2024 16:04:43,01-11-2024 16:05:08,24.550s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,01-11-2024 16:04:43,01-11-2024 16:04:43,0.003s,PASSED
"screenshotFolder = ""screenshots/my_account_"" + timestamp + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:04:43,01-11-2024 16:04:43,0.002s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,01-11-2024 16:04:43,01-11-2024 16:04:44,0.727s,PASSED
"navigateToUrl(""https://threads0.myshopify.com/password"")",Chrome 130.0.0.0,,,01-11-2024 16:04:44,01-11-2024 16:04:46,1.944s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/div_Enter using password""))",Chrome 130.0.0.0,,,01-11-2024 16:04:46,01-11-2024 16:04:49,3.322s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/input_Enter store using password_password""), ""gnzTAVlujIw+lTr0To6+Cg=="")",Chrome 130.0.0.0,,,01-11-2024 16:04:49,01-11-2024 16:04:49,0.296s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/button_Enter""))",Chrome 130.0.0.0,,,01-11-2024 16:04:49,01-11-2024 16:04:51,1.514s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,01-11-2024 16:04:51,01-11-2024 16:04:51,0.067s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/svg_Search_icon icon-account""))",Chrome 130.0.0.0,,,01-11-2024 16:04:51,01-11-2024 16:04:53,1.621s,PASSED
"verifyTextPresent(""Login"", false)",Chrome 130.0.0.0,,,01-11-2024 16:04:53,01-11-2024 16:04:54,0.861s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/input_Login_customeremail""), ""cenaalice1234@mailinator.com"")",Chrome 130.0.0.0,,,01-11-2024 16:04:54,01-11-2024 16:04:54,0.567s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/input_Email_customerpassword""), ""UDMlkmqWREzH+mr49N5wRw=="")",Chrome 130.0.0.0,,,01-11-2024 16:04:54,01-11-2024 16:04:54,0.293s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/button_Sign in""))",Chrome 130.0.0.0,,,01-11-2024 16:04:54,01-11-2024 16:04:57,2.676s,PASSED
"verifyTextPresent(""Account"", false)",Chrome 130.0.0.0,,,01-11-2024 16:04:57,01-11-2024 16:04:58,0.961s,PASSED
"takeScreenshot(screenshotFolder + ""account.png"")",Chrome 130.0.0.0,,,01-11-2024 16:04:58,01-11-2024 16:04:58,0.306s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/a_View addresses (1)""))",Chrome 130.0.0.0,,,01-11-2024 16:04:58,01-11-2024 16:05:00,1.224s,PASSED
"verifyTextPresent(""Addresses"", false)",Chrome 130.0.0.0,,,01-11-2024 16:05:00,01-11-2024 16:05:00,0.887s,PASSED
"verifyTextPresent(""Default"", false)",Chrome 130.0.0.0,,,01-11-2024 16:05:00,01-11-2024 16:05:01,0.251s,PASSED
"takeScreenshot(screenshotFolder + ""address.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:01,01-11-2024 16:05:01,0.297s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/button_Edit""))",Chrome 130.0.0.0,,,01-11-2024 16:05:01,01-11-2024 16:05:01,0.262s,PASSED
"takeScreenshot(screenshotFolder + ""edit.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:01,01-11-2024 16:05:02,0.310s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/input_Company_addressaddress1""), ""abc apartment, xyz road"")",Chrome 130.0.0.0,,,01-11-2024 16:05:02,01-11-2024 16:05:02,0.740s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/button_Update address""))",Chrome 130.0.0.0,,,01-11-2024 16:05:02,01-11-2024 16:05:04,2.015s,PASSED
"verifyTextPresent(""abc apartment, xyz road"", false)",Chrome 130.0.0.0,,,01-11-2024 16:05:04,01-11-2024 16:05:05,1.085s,PASSED
"takeScreenshot(screenshotFolder + ""address_after.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:05,01-11-2024 16:05:06,0.310s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/span_Home""))",Chrome 130.0.0.0,,,01-11-2024 16:05:06,01-11-2024 16:05:07,1.332s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:05:07,01-11-2024 16:05:08,0.573s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/8 Order Details/Subscription/subscription,Chrome 130.0.0.0,,,01-11-2024 16:05:08,01-11-2024 16:05:51,43.245s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,01-11-2024 16:05:08,01-11-2024 16:05:08,0.001s,PASSED
"screenshotFolder = ""screenshots/order_"" + timestamp",Chrome 130.0.0.0,,,01-11-2024 16:05:08,01-11-2024 16:05:08,0.001s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:05:08,01-11-2024 16:05:17,9.346s,PASSED
"takeScreenshot(screenshotFolder + ""/home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:17,01-11-2024 16:05:19,1.656s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_Threads/a_Explore Threads""))",Chrome 130.0.0.0,,,01-11-2024 16:05:19,01-11-2024 16:05:20,1.037s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_Products  Threads/a_ADIDAS  SUPERSTAR 80S""))",Chrome 130.0.0.0,,,01-11-2024 16:05:20,01-11-2024 16:05:21,1.502s,PASSED
"takeScreenshot(screenshotFolder + ""/item.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:21,01-11-2024 16:05:24,2.484s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_ADIDAS  SUPERSTAR 80S  Threads/span_One-time purchase_sls-custom-radio""))",Chrome 130.0.0.0,,,01-11-2024 16:05:24,01-11-2024 16:05:24,0.284s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_ADIDAS  SUPERSTAR 80S  Threads/select_month3 months""), ""3 month"", true)",Chrome 130.0.0.0,,,01-11-2024 16:05:24,01-11-2024 16:05:25,0.985s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_ADIDAS  SUPERSTAR 80S  Threads/div_See details""))",Chrome 130.0.0.0,,,01-11-2024 16:05:25,01-11-2024 16:05:26,0.767s,PASSED
"verifyTextPresent(""You will receive a payment link and won't be charged automatically"", false)",Chrome 130.0.0.0,,,01-11-2024 16:05:26,01-11-2024 16:05:26,0.308s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_ADIDAS  SUPERSTAR 80S  Threads/button_Add to cart""))",Chrome 130.0.0.0,,,01-11-2024 16:05:26,01-11-2024 16:05:26,0.268s,PASSED
"takeScreenshot(screenshotFolder + ""/checkout.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:26,01-11-2024 16:05:29,2.260s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_ADIDAS  SUPERSTAR 80S  Threads/a_View cart (1)""))",Chrome 130.0.0.0,,,01-11-2024 16:05:29,01-11-2024 16:05:29,0.790s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_Your Shopping Cart  Threads/button_Check out""))",Chrome 130.0.0.0,,,01-11-2024 16:05:29,01-11-2024 16:05:48,18.647s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Order Summary/Page_Checkout - Threads/Page_Checkout - Threads/button_Pay now""))",Chrome 130.0.0.0,,,01-11-2024 16:05:48,01-11-2024 16:05:50,1.580s,PASSED
"takeScreenshot(screenshotFolder + ""/subscription.png"")",Chrome 130.0.0.0,,,01-11-2024 16:05:50,01-11-2024 16:05:50,0.531s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:05:50,01-11-2024 16:05:51,0.687s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/8 Order Details/TC-575 Verify Reorder Functionality/Reorder,Chrome 130.0.0.0,,,01-11-2024 16:05:51,01-11-2024 16:06:21,29.700s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,01-11-2024 16:05:51,01-11-2024 16:05:52,0.729s,PASSED
"navigateToUrl(""https://threads0.myshopify.com/password"")",Chrome 130.0.0.0,,,01-11-2024 16:05:52,01-11-2024 16:05:56,3.870s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/div_Enter using password""))",Chrome 130.0.0.0,,,01-11-2024 16:05:56,01-11-2024 16:05:57,0.975s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/input_Enter store using password_password""), ""gnzTAVlujIw+lTr0To6+Cg=="")",Chrome 130.0.0.0,,,01-11-2024 16:05:57,01-11-2024 16:05:57,0.302s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/button_Enter""))",Chrome 130.0.0.0,,,01-11-2024 16:05:57,01-11-2024 16:05:59,1.721s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/svg_Search_icon icon-account""))",Chrome 130.0.0.0,,,01-11-2024 16:05:59,01-11-2024 16:06:08,8.945s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/input_Login_customeremail""), ""cenaalice1234@mailinator.com"")",Chrome 130.0.0.0,,,01-11-2024 16:06:08,01-11-2024 16:06:09,1.387s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/input_Email_customerpassword""), ""UDMlkmqWREzH+mr49N5wRw=="")",Chrome 130.0.0.0,,,01-11-2024 16:06:09,01-11-2024 16:06:09,0.300s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/button_Sign in""))",Chrome 130.0.0.0,,,01-11-2024 16:06:09,01-11-2024 16:06:11,2.284s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/button_Reorder""))",Chrome 130.0.0.0,,,01-11-2024 16:06:11,01-11-2024 16:06:18,7.001s,PASSED
"verifyTextPresent(""Payment"", false)",Chrome 130.0.0.0,,,01-11-2024 16:06:18,01-11-2024 16:06:20,1.602s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:06:20,01-11-2024 16:06:21,0.496s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/9 Wishlist/TC-588 TC-65 TC-605,Chrome 130.0.0.0,,,01-11-2024 16:06:21,01-11-2024 16:06:51,30.584s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,01-11-2024 16:06:21,01-11-2024 16:06:21,0.000s,PASSED
"screenshotFolder = ""screenshots/wishlist_"" + timestamp + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:06:21,01-11-2024 16:06:21,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:06:21,01-11-2024 16:06:27,6.201s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:06:27,01-11-2024 16:06:30,3.067s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 16:06:30,01-11-2024 16:06:32,2.058s,PASSED
"takeScreenshot(screenshotFolder + ""catalog.png"")",Chrome 130.0.0.0,,,01-11-2024 16:06:32,01-11-2024 16:06:35,2.516s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:06:35,01-11-2024 16:06:37,2.968s,PASSED
"takeScreenshot(screenshotFolder + ""item1.png"")",Chrome 130.0.0.0,,,01-11-2024 16:06:37,01-11-2024 16:06:40,2.808s,PASSED
"prodname = getText(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/h1_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:06:40,01-11-2024 16:06:41,0.443s,PASSED
"price = getText(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/span_Rs. 56.00""))",Chrome 130.0.0.0,,,01-11-2024 16:06:41,01-11-2024 16:06:41,0.545s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Add To Wishlist""))",Chrome 130.0.0.0,,,01-11-2024 16:06:41,01-11-2024 16:06:42,0.489s,PASSED
"takeScreenshot(screenshotFolder + ""wishlist.png"")",Chrome 130.0.0.0,,,01-11-2024 16:06:42,01-11-2024 16:06:43,1.169s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/div_ADIDAS  CLASSIC BACKPACK - OS  black ha_7c7ea2""))",Chrome 130.0.0.0,,,01-11-2024 16:06:43,01-11-2024 16:06:45,1.975s,PASSED
"verifyTextPresent(""My Wishlist"", false)",Chrome 130.0.0.0,,,01-11-2024 16:06:45,01-11-2024 16:06:46,1.077s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Wishlist  Threads/h2_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:06:46,01-11-2024 16:06:50,3.591s,PASSED
"takeScreenshot(screenshotFolder + ""checkout.png"")",Chrome 130.0.0.0,,,01-11-2024 16:06:50,01-11-2024 16:06:50,0.541s,PASSED
"verifyTextPresent(prodname, false)",Chrome 130.0.0.0,,,01-11-2024 16:06:50,01-11-2024 16:06:50,0.351s,PASSED
"verifyTextPresent(price, false)",Chrome 130.0.0.0,,,01-11-2024 16:06:50,01-11-2024 16:06:51,0.256s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:06:51,01-11-2024 16:06:51,0.450s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/9 Wishlist/TC-593-Verify Wishlist to Cart,Chrome 130.0.0.0,,,01-11-2024 16:08:52,01-11-2024 16:10:15,1m - 22.540s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,01-11-2024 16:08:52,01-11-2024 16:08:52,0.000s,PASSED
"screenshotFolder = ""screenshots/wishlist_"" + timestamp + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:08:52,01-11-2024 16:08:52,0.000s,PASSED
