Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,04-11-2024 22:44:29,04-11-2024 22:44:29,0.001s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 22:44:29,04-11-2024 22:44:53,24.209s,PASSED
"verifyTextPresent(""Home"", false)",Chrome 130.0.0.0,,,04-11-2024 22:44:53,04-11-2024 22:44:54,0.944s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 22:44:54,04-11-2024 22:44:55,0.844s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 22:44:55,04-11-2024 22:44:55,0.547s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 22:44:55,04-11-2024 22:44:56,1.316s,PASSED
"takeScreenshot(screenshotFolderPath + ""item.png"")",Chrome 130.0.0.0,,,04-11-2024 22:44:56,04-11-2024 22:44:58,1.962s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,04-11-2024 22:44:58,04-11-2024 22:44:59,0.476s,PASSED
"verifyTextPresent(""Threads"", false)",Chrome 130.0.0.0,,,04-11-2024 22:44:59,04-11-2024 22:45:03,4.152s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout_screen.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:03,04-11-2024 22:45:05,1.525s,PASSED
"productText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.280s,PASSED
"clothWithoutDollar = replace("","", """").trim()",Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
productPrice = Float.parseFloat(clothWithoutDollar),Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
println($productPrice),Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
"shippinfText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.00""))",Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.487s,PASSED
"ShippinfTextW$ = replace("","", """").trim()",Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
shippingPrice = Float.parseFloat(ShippinfTextW$),Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
println($shippingPrice),Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:05,0.000s,PASSED
"taxText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,04-11-2024 22:45:05,04-11-2024 22:45:06,0.268s,PASSED
"taxText$ = replace("","", """").trim()",Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
taxPrice = Float.parseFloat(taxText$),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.015s,PASSED
println($taxPrice),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
"totalText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_76.08""))",Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.299s,PASSED
"totalText$ = replace("","", """").trim()",Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
totalPrice = Float.parseFloat(totalText$),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.016s,PASSED
println(totalPrice),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
total = taxPrice + shippingPrice + productPrice,Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
println($total),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
if (total == totalPrice),Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.000s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/div_Ship to__1fragemfz _1fragemeo _1fragemh_6626dd""))",Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:06,0.411s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Bob Chen, Pursuit Software, abc apar_ab85f8""))",Chrome 130.0.0.0,,,04-11-2024 22:45:06,04-11-2024 22:45:07,0.566s,PASSED
"takeScreenshot(screenshotFolderPath + ""information_before.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:07,04-11-2024 22:45:08,0.688s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Edit""))",Chrome 130.0.0.0,,,04-11-2024 22:45:08,04-11-2024 22:45:08,0.382s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Address_address1""))",Chrome 130.0.0.0,,,04-11-2024 22:45:08,04-11-2024 22:45:09,0.778s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Apartment, suite, etc. (optional)_address2""), ""abc"")",Chrome 130.0.0.0,,,04-11-2024 22:45:09,04-11-2024 22:45:10,1.122s,PASSED
"takeScreenshot(screenshotFolderPath + ""changed.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:10,04-11-2024 22:45:10,0.399s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Save""))",Chrome 130.0.0.0,,,04-11-2024 22:45:10,04-11-2024 22:45:11,0.375s,PASSED
"takeScreenshot(screenshotFolderPath + ""information_after.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:11,04-11-2024 22:45:13,2.491s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/a_Threads""))",Chrome 130.0.0.0,,,04-11-2024 22:45:13,04-11-2024 22:45:14,1.316s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 22:45:14,04-11-2024 22:45:15,0.828s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/6 Checkout/TC-Verify Shipping method,Chrome 130.0.0.0,,,04-11-2024 22:45:15,04-11-2024 22:47:25,2m - 9.795s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,04-11-2024 22:45:15,04-11-2024 22:45:15,0.000s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,04-11-2024 22:45:15,04-11-2024 22:45:16,0.015s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,04-11-2024 22:45:16,04-11-2024 22:45:16,0.000s,PASSED
"screenshotFolderPath = ""screenshots/checkout_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,04-11-2024 22:45:16,04-11-2024 22:45:16,0.000s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,04-11-2024 22:45:16,04-11-2024 22:45:16,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 22:45:16,04-11-2024 22:45:31,15.782s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:31,04-11-2024 22:45:33,1.527s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 22:45:33,04-11-2024 22:45:33,0.291s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 22:45:33,04-11-2024 22:45:35,1.554s,PASSED
"takeScreenshot(screenshotFolderPath + ""item.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:35,04-11-2024 22:45:37,2.796s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,04-11-2024 22:45:37,04-11-2024 22:45:38,0.282s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,04-11-2024 22:45:38,04-11-2024 22:45:38,0.331s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout.png"")",Chrome 130.0.0.0,,,04-11-2024 22:45:38,04-11-2024 22:45:42,4.378s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/path""))",Chrome 130.0.0.0,,,04-11-2024 22:45:42,04-11-2024 22:46:15,32.412s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_Choose a shipping method_shipping_methods""))",Chrome 130.0.0.0,,,04-11-2024 22:46:15,04-11-2024 22:46:47,31.920s,PASSED
"takeScreenshot(screenshotFolderPath + ""shipping_method1.png"")",Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.377s,PASSED
"product1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.319s,PASSED
println($product1),Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.000s,PASSED
"product1 = product1.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.000s,PASSED
productPrice1 = Float.parseFloat(product1),Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.000s,PASSED
println($productPrice1),Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:47,0.000s,PASSED
"shipping1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.00""))",Chrome 130.0.0.0,,,04-11-2024 22:46:47,04-11-2024 22:46:48,0.326s,PASSED
println($shipping1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"shipping1 = shipping1.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.016s,PASSED
shippingPrice1 = Float.parseFloat(shipping1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
println($shippingPrice1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"tax1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.283s,PASSED
println($tax1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"tax1 = tax1.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
taxPrice1 = Float.parseFloat(tax1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
println($taxPrice1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
priceTotal1 = productPrice1 + shippingPrice1 + taxPrice1,Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"total1 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_76.08""))",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.298s,PASSED
println($total1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"total1 = total1.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
totalPrice1 = Float.parseFloat(total1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
println($totalPrice1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.016s,PASSED
if (priceTotal1 == totalPrice1),Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:46:48,0.000s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/input_10.00_shipping_methods""))",Chrome 130.0.0.0,,,04-11-2024 22:46:48,04-11-2024 22:47:20,31.914s,PASSED
"takeScreenshot(screenshotFolderPath + ""shipping_method2.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:20,04-11-2024 22:47:22,2.011s,PASSED
"product2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,04-11-2024 22:47:22,04-11-2024 22:47:23,0.849s,PASSED
println($product2),Chrome 130.0.0.0,,,04-11-2024 22:47:23,04-11-2024 22:47:23,0.000s,PASSED
"product2 = product2.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:47:23,04-11-2024 22:47:23,0.000s,PASSED
productPrice2 = Float.parseFloat(product2),Chrome 130.0.0.0,,,04-11-2024 22:47:23,04-11-2024 22:47:23,0.000s,PASSED
println($productPrice2),Chrome 130.0.0.0,,,04-11-2024 22:47:23,04-11-2024 22:47:23,0.000s,PASSED
"shipping2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_25.00""))",Chrome 130.0.0.0,,,04-11-2024 22:47:23,04-11-2024 22:47:24,0.346s,PASSED
println($shipping2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
"shipping2 = shipping2.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
shippingPrice2 = Float.parseFloat(shipping2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
println($shippingPrice2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
"tax2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.324s,PASSED
println($tax2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
"tax2 = tax2.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
taxPrice2 = Float.parseFloat(tax2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
println($taxPrice2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
priceTotal2 = productPrice2 + shippingPrice2 + taxPrice2,Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
"total2 = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_91.08""))",Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.330s,PASSED
println($total2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
"total2 = total2.replace(""₹"", """")",Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
totalPrice2 = Float.parseFloat(total2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
println($totalPrice2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
if (priceTotal2 == totalPrice2),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:24,0.000s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 22:47:24,04-11-2024 22:47:25,0.853s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/7 My Account/TC-165-Verify Edit Address,Chrome 130.0.0.0,,,04-11-2024 22:47:25,04-11-2024 22:47:52,26.672s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 22:47:25,04-11-2024 22:47:25,0.000s,PASSED
"screenshotFolder = ""screenshots/account_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 22:47:25,04-11-2024 22:47:25,0.000s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,04-11-2024 22:47:25,04-11-2024 22:47:26,0.786s,PASSED
"navigateToUrl(""https://threads0.myshopify.com/password"")",Chrome 130.0.0.0,,,04-11-2024 22:47:26,04-11-2024 22:47:27,1.390s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/div_Enter using password""))",Chrome 130.0.0.0,,,04-11-2024 22:47:27,04-11-2024 22:47:31,3.690s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/input_Enter store using password_password""), ""gnzTAVlujIw+lTr0To6+Cg=="")",Chrome 130.0.0.0,,,04-11-2024 22:47:31,04-11-2024 22:47:31,0.374s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/button_Enter""))",Chrome 130.0.0.0,,,04-11-2024 22:47:31,04-11-2024 22:47:33,1.465s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,04-11-2024 22:47:33,04-11-2024 22:47:33,0.031s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:33,04-11-2024 22:47:34,1.465s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Threads/svg_Search_icon icon-account""))",Chrome 130.0.0.0,,,04-11-2024 22:47:34,04-11-2024 22:47:35,0.898s,PASSED
"verifyTextPresent(""Login"", false)",Chrome 130.0.0.0,,,04-11-2024 22:47:35,04-11-2024 22:47:36,1.132s,PASSED
"takeScreenshot(screenshotFolder + ""login_page.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:36,04-11-2024 22:47:37,0.330s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/input_Login_customeremail""), ""cenaalice1234@mailinator.com"")",Chrome 130.0.0.0,,,04-11-2024 22:47:37,04-11-2024 22:47:38,0.976s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/input_Email_customerpassword""), ""UDMlkmqWREzH+mr49N5wRw=="")",Chrome 130.0.0.0,,,04-11-2024 22:47:38,04-11-2024 22:47:38,0.358s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/button_Sign in""))",Chrome 130.0.0.0,,,04-11-2024 22:47:38,04-11-2024 22:47:40,2.145s,PASSED
"takeScreenshot(screenshotFolder + ""login.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:40,04-11-2024 22:47:41,1.210s,PASSED
"verifyTextPresent(""Account"", false)",Chrome 130.0.0.0,,,04-11-2024 22:47:41,04-11-2024 22:47:42,0.277s,PASSED
"takeScreenshot(screenshotFolder + ""account.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:42,04-11-2024 22:47:42,0.346s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Account  Threads/a_View addresses (1)""))",Chrome 130.0.0.0,,,04-11-2024 22:47:42,04-11-2024 22:47:44,1.518s,PASSED
"verifyTextPresent(""Addresses"", false)",Chrome 130.0.0.0,,,04-11-2024 22:47:44,04-11-2024 22:47:44,0.938s,PASSED
"verifyTextPresent(""Default"", false)",Chrome 130.0.0.0,,,04-11-2024 22:47:44,04-11-2024 22:47:45,0.285s,PASSED
"takeScreenshot(screenshotFolder + ""address.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:45,04-11-2024 22:47:45,0.347s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/button_Edit""))",Chrome 130.0.0.0,,,04-11-2024 22:47:45,04-11-2024 22:47:45,0.349s,PASSED
"takeScreenshot(screenshotFolder + ""edit.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:45,04-11-2024 22:47:46,0.549s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/input_Company_addressaddress1""), ""abc apartment, xyz road"")",Chrome 130.0.0.0,,,04-11-2024 22:47:46,04-11-2024 22:47:47,0.736s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/button_Update address""))",Chrome 130.0.0.0,,,04-11-2024 22:47:47,04-11-2024 22:47:48,1.734s,PASSED
"verifyTextPresent(""abc apartment, xyz road"", false)",Chrome 130.0.0.0,,,04-11-2024 22:47:48,04-11-2024 22:47:49,0.983s,PASSED
"takeScreenshot(screenshotFolder + ""address_after.png"")",Chrome 130.0.0.0,,,04-11-2024 22:47:49,04-11-2024 22:47:50,0.379s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/My Contact/Page_Addresses  Threads/span_Home""))",Chrome 130.0.0.0,,,04-11-2024 22:47:50,04-11-2024 22:47:51,1.130s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 22:47:51,04-11-2024 22:47:52,0.736s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/7 My Account/TC-308,307-Verify the Credit Card details",Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:08:17,5m - 8.620s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:08,0.000s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMddHHmmss"")",Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:08,0.000s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:08,0.000s,PASSED
"screenshotFolderPath = ""screenshots/credit_card"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:08,0.000s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:08,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:03:08,04-11-2024 23:03:18,10.124s,PASSED
"takeScreenshot(screenshotFolderPath + ""enter_password.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:18,04-11-2024 23:03:20,1.521s,PASSED
"click(findTestObject(""Object Repository/Page_Threads/a_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:03:20,04-11-2024 23:03:21,0.887s,PASSED
"takeScreenshot(screenshotFolderPath + ""catalog_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:21,04-11-2024 23:03:22,1.264s,PASSED
"click(findTestObject(""Object Repository/Page_Products  Threads/a_ADIDAS  KIDS STAN SMITH""))",Chrome 130.0.0.0,,,04-11-2024 23:03:22,04-11-2024 23:03:23,0.960s,PASSED
"takeScreenshot(screenshotFolderPath + ""select_product.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:23,04-11-2024 23:03:24,1.325s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  KIDS STAN SMITH  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,04-11-2024 23:03:24,04-11-2024 23:03:25,1.118s,PASSED
"takeScreenshot(screenshotFolderPath + ""buy_now.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:25,04-11-2024 23:03:33,8.151s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Email or mobile phone number_email""), ""1234567890"")",Chrome 130.0.0.0,,,04-11-2024 23:03:33,04-11-2024 23:03:35,1.402s,PASSED
"takeScreenshot(screenshotFolderPath + ""enter_email.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:35,04-11-2024 23:03:35,0.710s,PASSED
"click(findTestObject(""Object Repository/Page_Checkout - Threads/input_Choose a delivery method_delivery_strategies""))",Chrome 130.0.0.0,,,04-11-2024 23:03:35,04-11-2024 23:03:37,1.388s,PASSED
"takeScreenshot(screenshotFolderPath + ""delivery_method.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:37,04-11-2024 23:03:39,1.779s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_First name (optional)_firstName""), ""John"")",Chrome 130.0.0.0,,,04-11-2024 23:03:39,04-11-2024 23:03:39,0.805s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Last name_lastName""), ""Cena"")",Chrome 130.0.0.0,,,04-11-2024 23:03:39,04-11-2024 23:03:41,1.169s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Address_address1""), ""ABC Street"")",Chrome 130.0.0.0,,,04-11-2024 23:03:41,04-11-2024 23:03:42,1.215s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_City_city""), ""Kolkata"")",Chrome 130.0.0.0,,,04-11-2024 23:03:42,04-11-2024 23:03:43,1.249s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Checkout - Threads/select_Andaman and Nicobar IslandsAndhra Pr_2effd7""), ""UP"", true)",Chrome 130.0.0.0,,,04-11-2024 23:03:43,04-11-2024 23:03:46,2.697s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_PIN code_postalCode""), ""234567"")",Chrome 130.0.0.0,,,04-11-2024 23:03:46,04-11-2024 23:03:46,0.716s,PASSED
"takeScreenshot(screenshotFolderPath + ""customer_details.png"")",Chrome 130.0.0.0,,,04-11-2024 23:03:46,04-11-2024 23:03:47,0.366s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Card number_number (2)""), ""2"")",Chrome 130.0.0.0,,,04-11-2024 23:03:47,04-11-2024 23:04:19,32.267s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Expiration date (MM  YY)_expiry (2)""), ""02            27"")",Chrome 130.0.0.0,,,04-11-2024 23:04:19,04-11-2024 23:04:51,32.306s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Security code_verification_value (2)""), ""456"")",Chrome 130.0.0.0,,,04-11-2024 23:04:51,04-11-2024 23:05:23,32.034s,PASSED
